price,mileage,tax,mpg,engineSize,car_age,model_freq,brand_BMW,brand_Mercedes,brand_VW,transmission_Manual,transmission_Semi-Auto,fuelType_Hybrid,fuelType_Other,fuelType_Petrol
35989.0,37624,145,34.0,3.0,8,478,False,False,False,False,True,False,False,True
29995.0,4837,145,65.7,2.0,6,534,True,False,False,False,False,False,False,False
6199.0,42000,20,72.4,1.2,12,1701,False,False,True,True,False,False,False,False
17250.0,32765,145,50.4,1.4,8,734,False,False,False,True,False,False,False,True
30750.0,6500,145,34.9,2.0,6,382,False,False,False,False,True,False,False,True
31480.0,5757,145,47.9,3.0,6,534,True,False,False,False,False,False,False,False
10695.0,64690,30,64.2,2.0,11,1028,True,False,False,False,False,False,False,False
23250.0,11005,145,67.3,2.1,6,461,False,True,False,False,True,False,False,False
17172.0,37341,260,38.2,3.0,12,182,False,False,True,False,False,False,False,False
53905.85000000006,10,145,24.8,3.0,5,289,True,False,False,False,True,False,False,True
38096.0,6086,145,34.0,3.0,7,182,False,False,True,False,False,False,False,False
20498.0,8,145,62.8,2.0,6,2532,False,False,True,True,False,False,False,False
23998.0,34727,205,47.1,3.0,8,382,False,False,False,False,True,False,False,False
13426.0,15228,145,57.7,1.6,6,2532,False,False,True,True,False,False,False,False
26836.0,6746,145,52.3,2.0,6,1323,True,False,False,False,True,False,False,False
23242.0,10,145,52.3,1.5,6,668,True,False,False,True,False,False,False,True
10700.0,27817,20,60.1,1.2,8,1701,False,False,True,False,False,False,False,True
24998.0,13251,145,47.9,2.0,7,917,False,False,True,True,False,False,False,False
41990.0,7825,150,34.9,3.0,6,1323,True,False,False,False,True,False,False,True
27500.0,12234,145,57.7,2.0,7,1966,False,True,False,False,True,False,False,False
13499.0,36882,30,61.4,2.0,9,750,False,False,False,True,False,False,False,False
27995.0,4631,145,47.9,2.0,6,917,False,False,True,True,False,False,False,False
21460.0,7710,145,60.1,2.0,6,668,True,False,False,True,False,False,False,False
15140.0,51952,145,47.1,2.0,9,2532,False,False,True,True,False,False,False,True
13695.0,41600,0,80.7,1.5,9,1372,False,True,False,True,False,False,False,False
7498.0,22208,20,60.1,1.0,10,1701,False,False,True,True,False,False,False,True
12699.0,33705,145,50.4,2.0,11,133,False,False,True,False,True,False,False,False
5965.0,33055,20,62.8,1.0,10,447,False,False,True,True,False,False,False,True
23899.0,20604,145,65.7,2.1,8,1966,False,True,False,False,True,False,False,False
16992.0,17909,20,70.6,2.0,8,734,False,False,False,True,False,False,False,False
17498.0,7705,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True
32970.0,5515,145,38.2,2.0,6,478,False,False,False,False,False,False,False,False
15495.0,25668,20,60.1,1.4,9,2532,False,False,True,False,True,False,False,True
22290.0,402,145,44.8,1.5,5,709,False,False,False,False,True,False,False,True
35499.0,2616,145,36.2,3.0,6,1966,False,True,False,False,True,False,False,True
23671.0,24260,150,43.5,2.0,8,1009,False,False,False,False,True,False,False,True
22590.0,50,145,44.8,1.3,6,313,False,True,False,True,False,False,False,True
12000.0,19781,150,64.2,1.0,7,1701,False,False,True,True,False,False,False,True
31986.0,8998,145,54.3,2.0,6,289,True,False,False,False,False,False,False,False
13250.0,13904,145,52.3,1.0,6,1701,False,False,True,True,False,False,False,True
17621.0,27531,30,65.7,2.0,8,420,True,False,False,False,True,False,False,False
12200.0,32808,150,58.9,1.0,7,2532,False,False,True,True,False,False,False,True
13490.0,4578,145,48.7,1.0,5,1701,False,False,True,True,False,False,False,True
53905.85000000006,785,150,22.1,4.0,6,1372,False,True,False,False,True,False,False,True
18698.0,2124,145,41.5,2.0,6,734,False,False,False,True,False,False,False,True
10995.0,34258,30,53.3,1.4,9,2532,False,False,True,True,False,False,False,True
28491.0,11763,145,56.5,2.1,7,497,False,True,False,False,False,False,False,False
12000.0,26561,30,55.4,1.4,8,2532,False,False,True,True,False,False,False,True
20000.0,7400,150,54.3,1.4,8,442,False,False,False,False,False,False,False,True
23750.0,2999,145,50.4,2.0,5,384,False,False,True,False,True,False,False,False
23998.0,7675,160,49.6,3.0,9,124,False,True,False,False,True,False,False,False
17699.0,5196,145,41.5,1.5,6,486,False,False,True,False,False,False,False,True
10995.0,20947,145,60.1,1.0,8,1701,False,False,True,True,False,False,False,True
16900.0,64833,145,54.3,2.0,9,289,True,False,False,False,False,False,False,False
18490.0,32500,150,64.2,2.0,8,1323,True,False,False,False,True,False,False,False
14795.0,65290,150,62.8,2.0,8,190,False,False,False,True,False,False,False,False
21498.0,4653,145,45.6,1.3,6,313,False,True,False,True,False,False,False,True
15000.0,41135,30,58.9,1.4,9,1009,False,False,False,False,False,False,False,True
17450.0,21875,30,64.2,1.6,9,1966,False,True,False,False,True,False,False,False
11599.0,29526,145,50.4,1.6,12,1372,False,True,False,False,False,False,False,True
15998.0,43458,145,52.3,2.0,10,750,False,False,False,True,False,False,False,False
19998.0,29067,30,61.4,2.0,9,382,False,False,False,False,True,False,False,False
11298.0,64308,20,68.9,2.0,9,1323,True,False,False,True,False,False,False,False
22495.0,4,145,50.4,1.6,5,384,False,False,True,True,False,False,False,False
17498.0,35903,145,56.5,2.0,10,457,False,False,False,False,True,False,False,False
14380.0,9362,150,57.6,1.4,8,709,False,False,False,False,True,False,False,True
24990.0,2500,145,40.4,2.0,6,734,False,False,False,True,False,False,False,True
26500.0,6902,145,45.6,1.5,6,1966,False,True,False,False,False,False,False,True
15000.0,37004,20,70.6,2.0,9,734,False,False,False,False,False,False,False,False
18499.0,748,150,70.6,2.0,6,1028,True,False,False,False,True,False,False,False
18298.0,53262,30,65.7,2.0,8,1045,False,True,False,False,True,False,False,False
8950.0,55291,0,68.9,1.6,11,2532,False,False,True,True,False,False,False,False
16495.0,34270,30,64.2,1.6,8,1966,False,True,False,False,True,False,False,False
51991.0,8341,145,29.5,3.0,6,248,False,True,False,False,False,False,False,True
21999.0,11186,160,46.3,2.0,9,293,False,True,False,False,False,False,False,True
17995.0,65000,305,38.2,3.0,12,217,False,False,False,False,False,False,False,False
11591.0,94000,20,68.9,2.1,10,1966,False,True,False,True,False,False,False,False
8874.0,74805,30,55.4,1.4,10,709,False,False,False,True,False,False,False,True
29480.0,2033,145,28.5,1.3,5,1372,False,True,False,False,False,False,False,True
30399.0,16815,235,42.8,3.0,9,248,False,True,False,False,True,False,False,False
21990.0,3244,145,42.2,1.5,6,384,False,False,True,True,False,False,False,True
18985.0,2333,145,47.9,1.0,6,157,False,False,True,True,False,False,False,True
22402.0,21123,20,67.3,2.1,10,1966,False,True,False,False,True,False,False,False
14290.0,31191,20,68.9,2.0,8,2532,False,False,True,True,False,False,False,False
21998.0,29884,125,56.5,2.1,9,497,False,True,False,False,False,False,False,False
13495.0,32000,200,47.7,2.0,10,917,False,False,True,False,False,False,False,False
44399.0,9026,145,29.1,3.0,6,1966,False,True,False,False,True,False,False,True
20980.0,1000,145,52.3,1.5,6,668,True,False,False,True,False,False,False,True
10790.0,28531,20,61.4,1.4,10,1701,False,False,True,True,False,False,False,True
13988.0,42102,125,51.4,2.0,9,1323,True,False,False,False,False,False,False,True
13672.0,26578,300,33.2,2.0,12,917,False,False,True,True,False,False,False,True
21276.0,7663,145,43.5,1.5,6,2532,False,False,True,False,True,False,False,True
11500.0,47866,20,72.4,1.5,9,1372,False,True,False,True,False,False,False,False
16490.0,4806,150,49.6,1.0,6,1701,False,False,True,True,False,False,False,True
15000.0,66173,125,60.1,2.0,9,1323,True,False,False,False,False,False,False,False
30500.0,1000,145,33.2,2.0,6,442,False,False,False,False,False,False,False,True
11500.0,79340,30,62.8,2.0,10,569,True,False,False,False,False,False,False,False
19086.0,2303,145,52.3,1.6,6,2532,False,False,True,False,True,False,False,False
7940.0,68508,30,65.7,2.0,9,135,False,False,True,True,False,False,False,False
30990.0,700,150,39.8,1.5,5,750,False,False,False,False,True,False,False,True
21890.0,26000,145,72.4,2.0,8,1045,False,True,False,False,False,False,False,False
11999.0,56477,30,64.2,2.1,11,1045,False,True,False,False,False,False,False,False
15995.0,15187,145,76.3,1.6,8,709,False,False,False,True,False,False,False,False
12000.0,88100,0,141.2,1.5,8,668,True,False,False,False,False,True,False,False
20990.0,52522,145,38.2,2.0,8,917,False,False,True,False,True,False,False,True
23998.0,12614,145,65.7,2.0,7,1045,False,True,False,False,True,False,False,False
24950.0,5217,145,60.1,2.0,6,420,True,False,False,False,False,False,False,False
10495.0,8403,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
5995.0,98000,125,58.9,2.0,13,1028,True,False,False,True,False,False,False,False
11995.0,8260,20,60.1,1.2,8,1701,False,False,True,False,True,False,False,True
20990.0,81000,200,45.6,3.0,12,260,True,False,False,False,False,False,False,False
28299.0,2000,145,39.8,2.0,6,1045,False,True,False,False,True,False,False,True
5799.25,119168,300,33.6,1.8,18,1966,False,True,False,False,False,False,False,True
28929.0,101,145,44.8,1.3,6,293,False,True,False,False,True,False,False,True
5799.25,86000,125,51.4,1.2,14,1701,False,False,True,True,False,False,False,True
26390.0,13752,150,42.8,3.0,8,182,False,False,True,False,False,False,False,False
35995.0,3708,145,54.3,2.0,6,289,True,False,False,False,True,False,False,False
26490.0,32494,200,45.6,2.2,9,101,False,True,False,False,True,False,False,False
39099.0,1000,145,44.1,2.0,5,1966,False,True,False,False,True,False,False,True
11495.0,34468,0,74.3,1.6,10,1009,False,False,False,True,False,False,False,False
26499.0,12781,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False
22990.0,10,145,42.2,1.5,5,384,False,False,True,True,False,False,False,True
40995.0,4000,150,32.5,2.0,5,384,False,False,True,False,True,False,False,True
24980.0,7249,145,46.3,2.0,6,1323,True,False,False,False,False,False,False,True
15790.0,19607,160,49.6,2.0,10,917,False,False,True,False,False,False,False,False
31299.0,6500,145,57.7,2.0,7,1045,False,True,False,False,True,False,False,False
19099.0,29000,30,61.4,2.1,10,1966,False,True,False,False,True,False,False,False
30498.0,22539,145,47.9,2.1,8,248,False,True,False,False,True,False,False,False
31950.0,5000,145,32.5,2.0,6,384,False,False,True,False,False,False,False,True
16498.0,14146,125,60.1,2.0,10,750,False,False,False,True,False,False,False,False
21875.0,13252,145,41.5,1.5,6,1028,True,False,False,True,False,False,False,True
18990.0,22467,145,50.4,2.0,8,734,False,False,False,False,False,False,False,True
30299.0,3032,145,40.9,2.0,6,750,False,False,False,True,False,False,False,False
30980.0,21831,145,40.9,2.0,8,293,False,True,False,False,True,False,False,True
18950.0,30562,145,62.8,2.0,8,190,False,False,False,True,False,False,False,False
37980.0,2138,145,40.9,2.0,6,497,False,True,False,False,True,False,False,False
19817.0,2023,145,50.4,1.6,6,384,False,False,True,True,False,False,False,False
13862.0,16941,145,68.9,1.5,8,313,False,True,False,True,False,False,False,False
33492.0,4825,145,32.5,2.0,6,384,False,False,True,False,False,False,False,True
12383.0,13610,145,49.6,1.0,6,2532,False,False,True,True,False,False,False,True
20950.0,37034,150,65.7,2.0,8,569,True,False,False,False,True,False,False,False
21800.0,26272,145,58.9,2.0,8,382,False,False,False,False,True,False,False,False
17200.0,26732,150,65.7,2.1,8,293,False,True,False,True,False,False,False,False
11450.0,45021,30,62.8,2.0,10,2532,False,False,True,False,True,False,False,False
12600.0,44621,125,58.9,2.0,10,1323,True,False,False,False,False,False,False,False
15752.0,10800,145,55.4,1.0,7,384,False,False,True,True,False,False,False,True
9000.0,53314,30,61.4,2.0,11,486,False,False,True,True,False,False,False,False
19995.0,41000,200,47.1,2.0,10,478,False,False,False,False,True,False,False,False
24980.0,6539,145,45.6,1.5,6,1966,False,True,False,False,True,False,False,True
29990.0,3500,145,38.7,2.0,6,190,False,False,False,False,False,False,False,True
33889.0,23736,235,36.7,3.0,9,140,False,True,False,False,False,False,False,True
18990.0,11854,145,55.4,2.0,9,668,True,False,False,False,False,False,False,False
10610.0,41174,125,52.3,1.6,11,1372,False,True,False,False,False,False,False,True
19499.0,4350,145,68.9,2.1,7,1372,False,True,False,False,False,False,False,False
10800.0,18420,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True
23999.0,5000,145,40.9,1.5,6,668,True,False,False,False,True,False,False,True
13699.0,16022,0,72.4,1.6,9,2532,False,False,True,False,False,False,False,False
24799.0,1400,145,28.5,1.3,5,1372,False,True,False,False,True,False,False,True
5799.25,120000,145,53.3,2.0,16,1009,False,False,False,True,False,False,False,False
12400.0,24528,20,68.9,0.0,9,1028,True,False,False,True,False,False,False,False
39995.0,17648,145,34.5,2.5,7,190,False,False,False,False,True,False,False,True
10691.0,28233,150,60.1,1.2,8,1701,False,False,True,True,False,False,False,True
27734.0,4148,145,37.7,2.0,6,2532,False,False,True,False,True,False,False,True
12300.0,68829,20,67.3,2.0,9,1009,False,False,False,True,False,False,False,False
20672.0,22842,30,62.8,2.1,8,1966,False,True,False,False,True,False,False,False
41994.0,8754,145,34.9,3.0,6,1323,True,False,False,False,True,False,False,True
14995.0,6349,150,64.2,1.0,7,1701,False,False,True,True,False,False,False,True
21140.0,27150,145,39.8,3.0,8,1028,True,False,False,False,True,False,False,True
19498.0,10,145,55.4,2.0,6,2532,False,False,True,True,False,False,False,False
6750.0,57000,300,37.7,2.0,17,917,False,False,True,False,False,False,False,False
14995.0,41101,20,67.3,2.0,10,382,False,False,False,False,False,False,False,False
15480.0,37500,200,47.1,2.0,11,917,False,False,True,False,True,False,False,False
24999.0,2163,145,53.3,1.3,6,1372,False,True,False,False,False,False,False,True
6999.0,100000,0,74.3,1.6,12,2532,False,False,True,True,False,False,False,False
21779.0,14020,150,43.5,2.0,6,131,False,False,True,True,False,False,False,False
10500.0,30945,0,67.3,1.0,8,709,False,False,False,True,False,False,False,True
27991.0,25022,260,42.8,3.0,9,248,False,True,False,False,False,False,False,False
13100.0,33372,145,58.9,1.5,7,1028,True,False,False,False,False,False,False,True
24676.0,6957,145,54.3,2.0,7,1045,False,True,False,False,True,False,False,False
18199.0,15498,145,55.4,1.0,7,384,False,False,True,True,False,False,False,True
15491.0,91000,150,60.1,2.0,8,2532,False,False,True,True,False,False,False,False
12990.0,22462,145,61.4,1.6,8,2532,False,False,True,True,False,False,False,False
16499.0,35700,30,64.2,2.1,11,1966,False,True,False,False,True,False,False,False
13500.0,24276,30,65.7,2.1,8,313,False,True,False,True,False,False,False,False
25499.0,15,145,57.7,2.0,6,486,False,False,True,True,False,False,False,False
32980.0,1500,145,61.4,2.0,5,143,True,False,False,False,True,False,False,False
15800.0,27692,145,68.9,2.0,7,1323,True,False,False,True,False,False,False,False
23990.0,2500,145,37.2,1.6,5,461,False,True,False,False,True,False,False,True
48990.0,3834,145,36.7,2.0,6,101,False,True,False,False,False,False,False,False
11190.0,60000,150,54.3,2.0,12,750,False,False,False,True,False,False,False,False
14100.0,74659,145,54.3,2.0,9,289,True,False,False,False,False,False,False,False
32000.0,2631,145,34.0,2.0,6,143,True,False,False,False,False,False,False,True
27990.0,5824,145,54.3,1.6,6,1966,False,True,False,False,False,False,False,False
35981.0,2185,145,35.8,2.0,5,1372,False,True,False,False,True,False,False,True
14120.0,29599,145,50.4,2.0,10,668,True,False,False,False,True,False,False,True
12340.0,15133,30,56.5,1.4,10,2532,False,False,True,False,True,False,False,True
20995.0,27304,145,64.2,2.0,7,382,False,False,False,False,False,False,False,False
24495.0,8411,150,67.3,1.5,6,1372,False,True,False,False,True,False,False,False
14995.0,320,145,52.3,1.0,5,1701,False,False,True,True,False,False,False,True
19495.0,31214,30,67.3,2.0,8,734,False,False,False,False,True,False,False,False
20000.0,13330,145,45.6,1.3,6,313,False,True,False,False,True,False,False,True
14981.0,35000,30,65.7,1.6,9,1966,False,True,False,False,True,False,False,False
21995.0,3748,145,47.9,2.0,6,668,True,False,False,False,True,False,False,True
8690.0,22792,20,58.9,1.0,9,1701,False,False,True,True,False,False,False,True
13207.0,32672,125,51.4,1.5,9,1323,True,False,False,False,False,False,False,True
15990.0,29000,145,56.5,3.0,10,1323,True,False,False,False,False,False,False,False
10990.0,107000,205,46.3,3.0,13,124,False,True,False,False,False,False,False,False
22000.0,24492,235,42.8,3.0,9,182,False,False,True,False,True,False,False,False
20199.0,34400,20,67.3,2.1,9,1966,False,True,False,False,True,False,False,False
18295.0,28500,125,57.6,2.0,9,917,False,False,True,False,False,False,False,False
15000.0,26052,145,68.9,2.0,8,1028,True,False,False,False,False,False,False,False
39790.0,3700,145,61.4,2.0,6,1966,False,True,False,False,False,False,False,False
34995.0,10,145,48.7,2.0,6,534,True,False,False,False,False,False,False,True
49990.0,6000,145,34.0,3.0,6,182,False,False,True,False,True,False,False,False
17950.0,17988,145,61.4,2.0,8,1028,True,False,False,False,True,False,False,False
20498.0,6160,150,44.8,2.0,6,1323,True,False,False,False,True,False,False,True
35699.0,7833,145,45.6,2.2,8,101,False,True,False,False,False,False,False,False
20495.0,10000,145,58.9,2.0,8,442,False,False,False,False,True,False,False,False
20890.0,2857,145,45.6,1.5,6,2532,False,False,True,True,False,False,False,True
17691.0,12666,145,51.4,1.6,6,1009,False,False,False,True,False,False,False,False
25498.0,8150,145,60.1,1.6,6,1966,False,True,False,False,True,False,False,False
45980.0,2010,145,29.7,3.0,6,1966,False,True,False,False,True,False,False,True
25999.0,3000,145,42.2,1.5,5,384,False,False,True,True,False,False,False,True
14780.0,23552,145,72.4,1.5,8,1028,True,False,False,True,False,False,False,False
12999.0,8115,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True
17495.0,31000,20,64.2,2.0,9,382,False,False,False,False,True,False,False,False
21950.0,31094,200,40.4,2.0,10,750,False,False,False,False,False,False,False,True
12000.0,30857,20,68.9,2.0,9,668,True,False,False,False,False,False,False,False
17995.0,70538,160,51.4,3.0,9,1323,True,False,False,False,True,False,False,False
16491.0,20693,20,60.1,1.4,8,2532,False,False,True,False,False,False,False,True
24499.0,9304,145,60.1,1.6,7,1966,False,True,False,False,True,False,False,False
15882.0,44000,125,60.1,2.0,9,569,True,False,False,False,True,False,False,False
28799.0,11102,145,47.9,2.0,6,917,False,False,True,True,False,False,False,False
33888.0,905,145,34.9,2.0,5,190,False,False,False,True,False,False,False,True
15200.0,39314,30,64.2,2.0,9,382,False,False,False,False,False,False,False,False
8999.0,29930,150,60.1,1.0,8,1701,False,False,True,True,False,False,False,True
21856.0,20094,145,54.3,2.0,9,289,True,False,False,False,True,False,False,False
11999.0,71973,30,62.8,2.0,10,569,True,False,False,False,False,False,False,False
41989.0,7604,145,32.5,3.0,6,1045,False,True,False,False,True,False,False,True
31970.0,6615,145,47.9,2.0,6,382,False,False,False,False,False,False,False,False
16525.0,29382,145,67.3,2.0,7,2532,False,False,True,False,True,False,False,False
23995.0,1000,145,38.7,2.0,6,734,False,False,False,False,True,False,False,True
17495.0,38249,160,51.4,3.0,10,1323,True,False,False,False,True,False,False,False
17690.0,22164,160,46.3,2.0,9,190,False,False,False,True,False,False,False,True
27991.0,8683,150,47.1,2.0,6,750,False,False,False,False,True,False,False,False
10800.0,19606,125,50.4,1.8,12,1009,False,False,False,False,True,False,False,True
48980.0,9591,145,37.7,3.0,6,260,True,False,False,False,True,False,False,False
22231.0,21821,150,42.2,2.0,7,917,False,False,True,True,False,False,False,False
20250.0,3577,145,49.6,1.6,6,442,False,False,False,True,False,False,False,False
15000.0,10058,145,37.2,1.5,7,1028,True,False,False,False,False,False,False,True
19790.0,15921,235,37.7,3.0,9,1028,True,False,False,False,True,False,False,True
16890.0,29456,20,68.9,2.1,9,1372,False,True,False,False,False,False,False,False
22900.0,12568,145,47.9,2.0,6,569,True,False,False,False,False,False,False,True
20682.0,8396,145,47.9,1.6,6,442,False,False,False,False,True,False,False,False
9450.0,50380,125,51.4,1.6,12,1372,False,True,False,True,False,False,False,True
37991.0,7447,150,34.9,3.0,6,1323,True,False,False,False,True,False,False,True
14749.0,69629,30,60.1,2.0,9,750,False,False,False,True,False,False,False,False
14152.0,18245,20,68.9,1.5,9,313,False,True,False,True,False,False,False,False
15249.0,30761,145,68.9,1.5,8,1372,False,True,False,True,False,False,False,False
16747.0,19495,20,67.3,2.1,9,293,False,True,False,True,False,False,False,False
21390.0,20122,145,57.7,2.0,8,442,False,False,False,False,True,False,False,False
10999.0,23905,20,72.4,1.5,10,1028,True,False,False,True,False,False,False,False
29994.0,5000,145,47.9,2.0,6,917,False,False,True,False,False,False,True,False
11495.0,60770,30,64.2,2.0,11,1009,False,False,False,False,False,False,False,False
9200.0,48858,0,83.1,1.5,9,1028,True,False,False,True,False,False,False,False
19999.0,3389,145,39.8,2.0,6,1701,False,False,True,False,True,False,False,True
26999.0,4673,145,39.8,2.0,6,1045,False,True,False,False,True,False,False,True
9440.0,56000,220,42.8,3.0,14,734,False,False,False,False,False,False,False,False
19690.0,15741,145,40.9,1.5,6,917,False,False,True,True,False,False,False,True
8810.0,19941,20,60.1,1.0,10,1701,False,False,True,True,False,False,False,True
30552.0,6294,145,52.3,2.0,6,1323,True,False,False,False,True,False,False,False
13477.0,51000,145,50.4,2.0,7,1028,True,False,False,True,False,False,False,False
20391.0,18812,150,48.7,2.1,6,101,False,True,False,False,False,False,False,False
21875.0,17539,125,58.9,2.0,9,917,False,False,True,True,False,False,False,False
11999.0,59000,0,74.3,1.6,8,1009,False,False,False,False,True,False,False,False
17450.0,37000,30,64.2,2.1,10,1966,False,True,False,False,True,False,False,False
13400.0,29541,125,60.1,2.0,9,420,True,False,False,True,False,False,False,False
31450.0,4682,145,40.9,2.0,6,1323,True,False,False,False,True,False,False,True
13995.0,36400,20,61.4,1.4,8,1009,False,False,False,True,False,False,False,True
12750.0,44488,150,53.3,2.0,11,734,False,False,False,False,True,False,False,False
25000.0,13746,145,48.7,1.4,7,750,False,False,False,False,True,False,False,True
22299.0,19978,235,38.7,2.0,10,190,False,False,False,True,False,False,False,True
20745.0,17914,145,47.9,1.4,8,750,False,False,False,False,True,False,False,True
13498.0,30200,145,67.3,1.5,6,1372,False,True,False,False,True,False,False,False
26350.0,14345,145,65.7,2.0,6,569,True,False,False,False,True,False,False,False
11990.0,87000,125,57.7,2.1,10,1045,False,True,False,False,False,False,False,False
34650.0,23555,145,34.5,3.0,7,182,False,False,True,False,False,False,False,False
7995.0,31000,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True
13000.0,76890,145,54.3,3.0,11,1045,False,True,False,False,False,False,False,False
17450.0,43475,125,57.6,2.0,9,420,True,False,False,False,False,False,False,False
26199.0,9366,145,65.7,2.1,7,1966,False,True,False,False,False,False,False,False
19750.0,4116,145,45.6,1.5,6,486,False,False,True,True,False,False,False,True
34985.0,7573,145,39.2,2.0,6,478,False,False,False,False,False,False,False,False
19699.0,15020,145,46.3,1.5,6,1966,False,True,False,False,True,False,False,True
18995.0,11885,150,36.7,2.0,7,1028,True,False,False,False,False,False,False,True
28149.0,40897,145,42.8,3.0,8,248,False,True,False,False,True,False,False,False
23812.0,15846,145,37.7,2.0,6,420,True,False,False,False,False,False,False,True
11256.0,18970,0,67.3,1.0,10,709,False,False,False,True,False,False,False,True
9399.0,35786,20,60.1,1.2,10,1701,False,False,True,True,False,False,False,True
11999.0,23834,0,74.3,1.6,9,2532,False,False,True,True,False,False,False,False
21998.0,19856,145,65.7,2.0,6,534,True,False,False,False,True,False,False,False
22339.0,2560,145,65.7,1.5,6,1372,False,True,False,False,True,False,False,False
9950.0,12122,145,60.1,1.2,8,1701,False,False,True,True,False,False,False,True
13990.0,43529,125,60.1,2.0,9,420,True,False,False,True,False,False,False,False
38495.0,4428,145,34.5,3.0,6,182,False,False,True,False,True,False,False,False
26995.0,5056,145,46.3,2.0,5,917,False,False,True,False,True,False,False,False
17530.0,19078,30,61.4,2.0,8,750,False,False,False,True,False,False,False,False
19425.0,24994,30,57.6,1.4,8,1009,False,False,False,False,True,False,False,True
13995.0,33000,150,53.3,2.0,9,917,False,False,True,True,False,False,False,False
21490.0,100,150,45.6,1.0,5,157,False,False,True,False,False,False,False,True
21950.0,6315,145,43.5,1.5,6,2532,False,False,True,False,True,False,False,True
28750.0,101,145,58.9,2.0,6,534,True,False,False,False,True,False,False,False
24990.0,6000,145,40.9,1.5,6,750,False,False,False,True,False,False,False,True
11440.0,71000,240,43.5,3.0,13,569,True,False,False,False,False,False,False,False
36985.0,12,145,56.5,3.0,5,569,True,False,False,False,True,False,False,False
27495.0,2000,150,43.5,1.5,5,442,False,False,False,False,True,False,False,True
23990.0,4340,145,40.4,1.5,6,123,False,False,True,False,True,False,False,True
16990.0,3419,145,53.3,1.6,6,157,False,False,True,True,False,False,False,False
40179.0,1000,145,54.3,2.0,5,1966,False,True,False,False,True,False,False,False
26495.0,6768,145,74.3,2.0,6,734,False,False,False,True,False,False,False,False
20850.0,6105,145,44.8,1.5,6,2532,False,False,True,False,True,False,False,True
26490.0,5000,145,38.2,2.0,6,734,False,False,False,True,False,False,False,True
32490.0,8000,145,37.7,2.0,6,457,False,False,False,False,False,False,False,True
29498.0,7751,145,41.5,2.0,6,1323,True,False,False,False,True,False,False,True
10698.0,37458,30,55.4,1.4,10,709,False,False,False,True,False,False,False,True
8990.0,40011,0,80.7,1.6,10,709,False,False,False,True,False,False,False,False
20995.0,3500,145,55.4,3.0,7,534,True,False,False,False,False,False,False,False
53905.85000000006,2556,145,27.4,4.0,6,497,False,True,False,False,False,False,False,True
29562.0,3827,150,40.9,2.0,6,190,False,False,False,False,True,False,False,True
11995.0,40000,200,47.7,2.0,10,917,False,False,True,False,False,False,False,False
34995.0,4000,145,37.2,2.0,6,486,False,False,True,False,True,False,False,False
14278.0,27376,20,70.6,1.6,10,1009,False,False,False,True,False,False,False,False
9999.0,53516,30,60.1,1.8,11,313,False,True,False,False,True,False,False,False
28250.0,3477,145,61.4,2.0,6,1966,False,True,False,False,False,False,False,False
19795.0,6000,145,52.3,1.6,6,1009,False,False,False,False,False,False,False,False
8499.0,88709,20,68.9,2.0,11,2532,False,False,True,True,False,False,False,False
13298.0,12753,30,54.3,1.4,9,135,False,False,True,False,True,False,False,True
23444.0,13279,145,61.4,2.0,6,1966,False,True,False,False,False,False,False,False
23299.0,7727,145,67.3,2.1,6,461,False,True,False,False,True,False,False,False
20498.0,15987,150,50.4,1.4,7,734,False,False,False,False,True,False,False,True
17990.0,40442,145,68.9,2.0,7,734,False,False,False,True,False,False,False,False
21490.0,2757,145,62.8,2.0,6,2532,False,False,True,True,False,False,False,False
26980.0,11423,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False
14950.0,77,145,57.7,1.6,6,1701,False,False,True,True,False,False,False,False
26688.0,2364,145,49.6,2.0,5,384,False,False,True,False,True,False,False,False
25993.0,906,145,40.4,1.5,5,1028,True,False,False,False,True,False,False,True
8300.0,67000,125,60.1,2.0,15,1323,True,False,False,True,False,False,False,False
11200.0,54008,30,62.8,2.0,9,1028,True,False,False,True,False,False,False,False
20690.0,5000,145,50.4,2.0,6,384,False,False,True,True,False,False,False,False
17298.0,6841,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True
35995.0,33165,200,47.9,3.0,8,217,False,False,False,False,True,False,False,False
19950.0,29592,240,42.8,3.0,10,182,False,False,True,False,True,False,False,False
12998.0,11330,30,53.3,1.4,9,2532,False,False,True,True,False,False,False,True
15500.0,10897,20,60.1,1.4,9,1009,False,False,False,False,False,False,False,True
31990.0,10,145,33.2,2.0,6,442,False,False,False,False,False,False,False,True
23350.0,6936,145,39.2,2.0,6,734,False,False,False,True,False,False,False,True
13499.0,33769,30,55.4,1.4,10,709,False,False,False,True,False,False,False,True
16470.0,18323,145,56.5,1.5,7,668,True,False,False,False,True,False,False,False
18250.0,39991,200,39.8,2.0,9,2532,False,False,True,True,False,False,False,True
51379.0,1000,145,31.7,3.0,5,1045,False,True,False,False,True,False,False,True
24499.0,20832,145,42.8,3.0,8,182,False,False,True,False,False,False,False,False
