price,mileage,tax,mpg,engineSize,car_age,model_freq,brand_BMW,brand_Mercedes,brand_VW,transmission_Manual,transmission_Semi-Auto,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,log_price
53905.85000000006,1594,145,32.8,2.9,6,248,False,True,False,False,True,False,False,False,10.895012836020712
18950.0,6675,145,70.6,1.5,6,1028,True,False,False,True,False,False,False,False,9.84961197956681
10270.0,71302,30,62.8,2.0,11,569,True,False,False,False,False,False,False,False,9.237079669165805
14950.0,25100,160,49.6,2.0,9,917,False,False,True,False,True,False,False,False,9.612533466213927
36349.0,2095,145,44.8,2.0,6,497,False,True,False,False,True,False,False,False,10.500949482961666
23790.0,5831,145,40.4,2.0,6,486,False,False,True,False,True,False,False,True,10.077062636881843
19400.0,12095,150,67.3,2.0,8,734,False,False,False,False,True,False,False,False,9.873079890114703
38349.0,22000,300,34.5,4.0,9,1966,False,True,False,False,True,False,False,True,10.554509806795402
16326.0,52819,0,134.5,2.0,9,1966,False,True,False,False,False,True,False,False,9.700575458126165
9991.0,52278,125,53.3,1.4,12,709,False,False,False,False,True,False,False,True,9.209540051805414
20498.0,32984,20,67.3,2.0,8,1045,False,True,False,False,True,False,False,False,9.928131383448887
22000.0,2000,145,45.6,1.5,5,2532,False,False,True,False,True,False,False,True,9.99884318585288
27990.0,8065,145,50.4,2.0,6,457,False,False,False,False,False,False,False,False,10.239638308916676
23990.0,12220,145,46.3,1.5,7,1966,False,True,False,False,False,False,False,True,10.085434038999999
14999.0,23974,20,68.9,1.5,9,1372,False,True,False,True,False,False,False,False,9.615805480084347
24212.0,6000,145,51.4,1.6,6,1009,False,False,False,True,False,False,False,False,10.094644957992482
22072.0,10600,145,53.3,1.6,7,293,False,True,False,False,True,False,False,True,10.002110421141213
13000.0,1595,145,48.7,1.0,6,1701,False,False,True,True,False,False,False,True,9.472781556562168
19998.0,29682,20,62.8,2.1,10,293,False,True,False,False,True,False,False,False,9.903437551286085
11795.0,17384,150,57.6,1.4,8,709,False,False,False,True,False,False,False,True,9.375515769935166
14950.0,8,145,57.7,1.6,6,1701,False,False,True,True,False,False,False,False,9.612533466213927
11800.0,20518,0,80.7,1.6,10,709,False,False,False,True,False,False,False,False,9.375939552625749
28608.0,123,145,50.4,2.0,6,143,True,False,False,False,False,False,False,False,10.26147663261959
23121.0,30223,235,42.8,3.0,9,182,False,False,True,False,True,False,False,False,10.048539824235267
20995.0,29417,160,51.4,3.0,10,124,False,True,False,False,False,False,False,False,9.95208722237219
21750.0,52852,125,56.5,2.1,9,497,False,True,False,False,False,False,False,False,9.987415012471414
30502.0,11568,145,56.5,2.1,9,497,False,True,False,False,True,False,False,False,10.325580318414149
11450.0,16552,30,57.6,1.4,9,709,False,False,False,True,False,False,False,True,9.34583234141334
23792.0,28068,135,166.0,1.4,8,486,False,False,True,False,True,True,False,False,10.077146698751429
9749.0,22811,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True,9.185022563991893
14099.0,53050,300,35.3,3.0,11,1028,True,False,False,True,False,False,False,True,9.55393007636626
29999.0,8453,150,37.2,2.0,6,486,False,False,True,False,True,False,False,False,10.308952660644293
15999.0,8668,150,55.4,1.5,7,135,False,False,True,True,False,False,False,True,9.680344001221918
21875.0,3995,145,50.4,1.5,6,668,True,False,False,False,True,False,False,True,9.993145424466663
19299.0,33206,160,51.4,3.0,8,1323,True,False,False,False,False,False,False,False,9.867860374892977
19998.0,21993,200,39.8,2.0,9,2532,False,False,True,True,False,False,False,True,9.903437551286085
19950.0,2158,145,50.4,1.6,6,384,False,False,True,True,False,False,False,False,9.901034546375062
31299.0,4631,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False,10.351373376528244
25490.0,3010,145,67.3,2.0,6,1045,False,True,False,False,True,False,False,False,10.14608072767165
8995.0,26561,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True,9.104535313079205
18688.0,43525,145,50.4,2.0,7,734,False,False,False,False,True,False,False,True,9.835690394470303
15291.0,10730,20,70.6,2.1,9,1372,False,True,False,False,True,False,False,False,9.635085094816304
37444.0,4000,145,32.1,2.0,5,478,False,False,False,False,True,False,False,True,10.530628468683467
10495.0,11559,145,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.25874951118387
20942.0,39734,260,37.2,3.0,9,534,True,False,False,False,False,False,False,True,9.949559740638511
15499.0,20753,145,68.9,1.5,8,1372,False,True,False,True,False,False,False,False,9.648595302907339
19990.0,8293,145,53.3,1.3,6,1372,False,True,False,False,True,False,False,True,9.903037451255743
38992.0,10632,145,34.0,3.0,6,182,False,False,True,False,True,False,False,False,10.571137421822545
13491.0,48791,160,48.7,2.0,11,917,False,False,True,True,False,False,False,False,9.50985219618154
7000.0,47455,20,61.4,1.0,9,447,False,False,True,True,False,False,False,True,8.853808274977197
53905.85000000006,540,145,28.0,5.5,6,140,False,True,False,False,False,False,False,True,10.895012836020712
18998.0,43565,125,58.9,2.0,9,382,False,False,False,False,True,False,False,False,9.85214162518454
14980.0,36040,20,68.9,1.5,8,1372,False,True,False,True,False,False,False,False,9.614538010517382
16300.0,24756,125,52.3,1.4,8,442,False,False,False,True,False,False,False,True,9.69898173460629
7796.0,55286,0,68.9,1.6,11,2532,False,False,True,True,False,False,False,False,8.9614943233096
28950.0,14321,145,58.9,2.0,6,1045,False,True,False,False,True,False,False,False,10.273360024718905
19980.0,12166,145,67.3,2.0,6,1028,True,False,False,False,True,False,False,False,9.902537101000133
11702.0,62512,20,68.9,2.0,9,2532,False,False,True,True,False,False,False,False,9.367600498174767
13568.0,21519,145,54.3,1.4,8,135,False,False,True,False,True,False,False,True,9.515543058145953
9599.0,15912,145,58.9,1.0,8,1701,False,False,True,True,False,False,False,True,9.169518377455928
23995.0,12332,145,49.6,2.0,6,2532,False,False,True,False,True,False,False,False,10.085642428772983
20480.0,800,145,44.1,1.0,5,384,False,False,True,True,False,False,False,True,9.92725290608639
17295.0,3596,145,47.9,1.0,6,157,False,False,True,True,False,False,False,True,9.758230539878989
18299.0,22502,145,55.4,2.0,8,668,True,False,False,False,False,False,False,False,9.814656338829513
26990.0,307,145,43.5,2.0,6,131,False,False,True,True,False,False,False,False,10.203258756085228
13222.0,26299,20,67.3,2.0,8,2532,False,False,True,True,False,False,False,False,9.489713016556824
17498.0,8360,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True,9.769899015421748
12291.0,45228,145,72.4,1.5,7,1028,True,False,False,True,False,False,False,False,9.416703923250376
18000.0,5000,145,49.6,1.6,6,1009,False,False,False,True,False,False,False,False,9.798182590890704
17500.0,26550,30,64.2,2.1,8,461,False,True,False,False,False,False,False,False,9.770013301136158
23480.0,10,145,55.4,2.0,6,313,False,True,False,False,False,False,False,False,10.063946862472948
11019.0,68184,145,50.4,1.6,11,1372,False,True,False,False,False,False,False,True,9.307467082706905
14500.0,54276,20,68.9,2.1,9,1372,False,True,False,False,False,False,False,False,9.581972891547895
27810.0,6621,145,61.4,2.0,6,1966,False,True,False,False,False,False,False,False,10.233186904869912
29000.0,9,150,47.9,2.0,5,420,True,False,False,False,True,False,False,True,10.275085591132715
10995.0,68000,30,62.8,1.8,11,1966,False,True,False,False,False,False,False,False,9.305286849285137
10000.0,43717,20,67.3,1.6,10,2532,False,False,True,False,False,False,False,False,9.210440366976517
16987.0,25473,125,57.6,2.0,9,917,False,False,True,False,True,False,False,False,9.740262491433162
18989.0,12420,145,35.8,1.4,6,131,False,False,True,True,False,False,False,True,9.85166780380633
18900.0,31574,200,42.8,1.8,9,1009,False,False,False,False,True,False,False,True,9.846970109700957
18780.0,36640,145,64.2,2.1,8,461,False,True,False,True,False,False,False,False,9.840600999480937
16998.0,31011,165,44.1,1.4,8,131,False,False,True,True,False,False,False,True,9.74090979777877
11998.0,23081,0,67.3,1.0,10,709,False,False,False,True,False,False,False,True,9.392578591964389
26450.0,25100,145,43.5,2.0,8,1009,False,False,False,False,True,False,False,True,10.183049243755137
26399.0,3334,145,56.5,2.1,6,461,False,True,False,False,False,False,False,False,10.181119289134408
29450.0,5325,145,60.1,2.0,6,569,True,False,False,False,True,False,False,False,10.290483144360632
17786.0,45550,260,37.2,3.0,10,534,True,False,False,False,False,False,False,True,9.786223132375477
9995.0,18282,145,58.9,1.0,8,1701,False,False,True,True,False,False,False,True,9.209940291954844
33499.0,1934,145,45.6,2.0,6,1045,False,True,False,False,True,False,False,False,10.419300717813158
30980.0,5002,145,44.8,2.0,6,497,False,True,False,False,True,False,False,False,10.341129392339514
11995.0,51120,125,58.9,2.0,11,734,False,False,False,False,True,False,False,False,9.392328539868899
19290.0,23235,145,54.3,2.0,9,131,False,False,True,False,True,False,False,False,9.867393944887889
14490.0,45000,165,50.4,2.0,11,289,True,False,False,False,True,False,False,False,9.581283046045924
16780.0,34416,20,74.3,1.5,8,1372,False,True,False,False,False,False,False,False,9.728002573001161
11995.0,17969,145,64.2,1.0,7,1701,False,False,True,True,False,False,False,True,9.392328539868899
25399.0,10260,145,44.1,1.5,6,1966,False,True,False,False,True,False,False,True,10.142504453006628
21500.0,6649,145,42.2,1.5,6,668,True,False,False,True,False,False,False,True,9.975854724662028
11698.0,4937,20,60.1,1.2,9,1701,False,False,True,False,True,False,False,True,9.367258647047601
14000.0,48403,30,62.8,2.0,9,569,True,False,False,False,False,False,False,False,9.546884034617925
6495.0,12600,20,62.8,1.0,9,447,False,False,True,True,False,False,False,True,8.778941881841513
30403.0,2882,145,41.5,3.0,5,534,True,False,False,False,True,False,False,True,10.322329457685932
19700.0,27969,160,50.4,2.0,9,750,False,False,False,False,True,False,False,False,9.888424674859083
7950.0,70582,200,45.6,2.0,14,420,True,False,False,False,False,False,False,False,8.981052985901483
20056.0,8778,145,51.4,2.0,6,486,False,False,True,True,False,False,False,False,9.906333498986047
14975.0,58145,200,47.1,3.0,11,1045,False,True,False,False,True,False,False,False,9.614204198717374
20250.0,42000,145,54.3,2.0,10,289,True,False,False,False,False,False,False,False,9.915959454031448
30499.0,1488,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False,10.325481962595504
17500.0,19000,125,53.3,1.6,8,1372,False,True,False,False,True,False,False,True,9.770013301136158
15991.0,32166,205,47.1,2.0,10,917,False,False,True,False,True,False,False,False,9.679843876180236
44995.0,250,145,42.2,2.0,5,1966,False,True,False,False,True,False,False,True,10.714328875912717
14499.0,18233,145,72.4,1.5,8,1372,False,True,False,True,False,False,False,False,9.581903928408666
15640.0,42367,20,64.2,2.1,9,461,False,True,False,False,False,False,False,False,9.657650950674242
28000.0,4000,145,42.2,1.5,6,750,False,False,False,True,False,False,False,True,10.239995502805316
14999.0,19286,125,53.3,1.6,9,1372,False,True,False,False,True,False,False,True,9.615805480084347
25980.0,16,145,55.4,2.0,6,313,False,True,False,False,True,False,False,False,10.165120780630861
12295.0,15055,150,64.2,1.0,7,1701,False,False,True,True,False,False,False,True,9.417029285218431
28998.0,16742,145,56.5,2.1,9,497,False,True,False,False,True,False,False,False,10.275016625615446
8475.0,52210,0,68.9,1.6,10,2532,False,False,True,True,False,False,False,False,9.04499391938819
25000.0,19470,145,51.4,3.0,6,1323,True,False,False,False,True,False,False,False,10.12667110305036
19949.0,28059,145,61.4,2.1,7,1966,False,True,False,False,False,False,False,False,9.90098442231801
25690.0,21544,145,42.2,2.0,6,1323,True,False,False,False,True,False,False,True,10.15389601499835
43946.0,5914,145,37.7,3.0,6,260,True,False,False,False,False,False,False,False,10.69073964139788
10514.0,39512,0,78.5,1.5,9,1028,True,False,False,True,False,False,False,False,9.2605580881368
18995.0,31500,140,56.5,3.0,10,1323,True,False,False,False,False,False,False,False,9.851983709669012
22199.0,13637,145,45.6,1.3,6,313,False,True,False,False,True,False,False,True,10.00784756786037
31580.0,8612,145,48.7,2.0,6,569,True,False,False,False,False,False,False,True,10.360310952919434
24260.0,9026,145,40.4,2.0,6,457,False,False,False,False,True,False,False,True,10.096625401763932
24900.0,400,145,28.5,1.3,5,1372,False,True,False,False,False,False,False,True,10.122663242288953
33995.0,24752,150,45.6,3.0,8,497,False,True,False,False,False,False,False,False,10.433998149618517
18391.0,38198,20,72.4,2.0,9,1045,False,True,False,False,False,False,False,False,9.819671066443018
33357.0,1896,145,47.9,2.0,5,917,False,False,True,True,False,False,False,False,10.415052902637118
12300.0,38998,30,62.8,2.0,10,1323,True,False,False,False,False,False,False,False,9.417435838868785
17790.0,41221,125,58.9,2.0,8,917,False,False,True,True,False,False,False,False,9.786447990434775
10680.0,31316,150,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.276221741089696
8751.0,91046,150,53.3,2.1,12,1966,False,True,False,False,True,False,False,False,9.077037524661762
9500.0,26544,145,60.1,1.2,8,1701,False,False,True,True,False,False,False,True,9.15915233520675
13980.0,38120,30,65.7,2.0,8,1028,True,False,False,True,False,False,False,False,9.545454543987825
27992.0,9756,150,65.7,2.0,6,534,True,False,False,False,True,False,False,False,10.239709757902132
31000.0,2000,145,50.4,2.0,6,382,False,False,False,False,False,False,False,False,10.34177474101152
22000.0,6500,145,43.5,1.5,7,2532,False,False,True,False,True,False,False,True,9.99884318585288
29500.0,2986,150,47.1,2.0,6,140,False,True,False,False,True,False,False,True,10.292179440058462
11495.0,4303,150,48.7,1.0,6,1701,False,False,True,True,False,False,False,True,9.34975442775886
13495.0,18666,30,53.3,1.4,8,2532,False,False,True,True,False,False,False,True,9.510148624225804
18480.0,14843,145,68.9,2.1,7,1372,False,True,False,False,True,False,False,False,9.824498456285756
21455.0,13435,145,52.3,1.6,7,1372,False,True,False,False,True,False,False,True,9.97375960552146
23199.0,2301,145,53.3,1.3,6,1372,False,True,False,False,True,False,False,True,10.0519075576544
18990.0,291,150,46.3,1.5,6,709,False,False,False,True,False,False,False,True,9.851720461714246
44995.0,4263,145,48.7,2.9,6,124,False,True,False,False,False,False,False,False,10.714328875912717
16995.0,67000,200,49.6,3.0,10,1323,True,False,False,False,True,False,False,False,9.740733301234702
25999.0,5000,145,47.9,1.5,5,2532,False,False,True,True,False,False,False,True,10.165851817003619
24576.0,6116,145,37.2,2.0,6,2532,False,False,True,True,False,False,False,True,10.109566325223746
12190.0,50000,20,61.4,1.6,8,2532,False,False,True,True,False,False,False,False,9.408453253565146
34995.0,11,145,49.6,2.0,5,1323,True,False,False,False,True,False,False,False,10.462989048226156
27780.0,4586,145,52.3,2.0,6,1323,True,False,False,False,False,False,False,False,10.232107612780684
11300.0,41462,20,68.9,2.0,8,1028,True,False,False,True,False,False,False,False,9.332646496360152
6995.0,66205,30,57.6,1.2,12,2532,False,False,True,True,False,False,False,True,8.853093836138493
16980.0,20100,150,37.2,1.5,7,1028,True,False,False,True,False,False,False,True,9.739850350946302
25995.0,4538,150,48.7,1.6,6,461,False,True,False,False,True,False,False,True,10.16569795901424
12450.0,55253,30,62.8,2.1,11,1372,False,True,False,True,False,False,False,False,9.429556219952412
16100.0,48052,145,48.7,2.0,7,534,True,False,False,False,False,False,False,True,9.686636660844938
16054.0,9758,145,57.7,1.6,6,2532,False,False,True,True,False,False,False,False,9.683775606523614
18950.0,24986,145,52.3,1.4,8,442,False,False,False,True,False,False,False,True,9.84961197956681
19191.0,3987,145,45.6,1.5,6,2532,False,False,True,False,True,False,False,True,9.862248804519531
20500.0,14611,145,67.3,2.1,8,293,False,True,False,False,False,False,False,False,9.928228944424575
47995.0,1001,145,31.7,3.0,6,1045,False,True,False,False,False,False,False,True,10.77887295308428
20000.0,24000,30,61.4,2.0,9,382,False,False,False,False,True,False,False,False,9.90353755128617
11699.0,27500,150,65.7,1.0,8,1701,False,False,True,True,False,False,False,True,9.367344120785848
30990.0,1000,150,40.9,2.0,5,190,False,False,False,False,False,False,False,True,10.341452118734878
11491.0,55700,125,60.1,2.0,10,1323,True,False,False,True,False,False,False,False,9.34940642009918
13291.0,24782,30,53.3,1.4,9,2532,False,False,True,False,True,False,False,True,9.494917629474484
19990.0,19393,145,47.9,1.4,9,750,False,False,False,False,True,False,False,True,9.903037451255743
30900.0,828,145,46.3,2.0,5,442,False,False,False,False,True,False,False,False,10.33854382482173
19000.0,2500,145,52.3,1.6,6,157,False,False,True,True,False,False,False,False,9.852246888342531
18490.0,50964,200,42.8,2.0,9,293,False,True,False,False,False,False,False,True,9.825039406206987
7999.0,33721,20,60.1,1.0,9,1701,False,False,True,True,False,False,False,True,8.987196820661973
12990.0,32220,145,53.3,2.0,10,917,False,False,True,True,False,False,False,False,9.472012088995733
26000.0,20000,150,40.4,2.0,7,750,False,False,False,False,True,False,False,True,10.165890277802454
19990.0,27108,145,39.8,3.0,8,1028,True,False,False,False,False,False,False,True,9.903037451255743
20860.0,31033,200,40.9,2.0,11,1372,False,True,False,False,False,False,False,True,9.945636666044287
19200.0,32950,145,49.6,2.0,8,917,False,False,True,False,True,False,False,False,9.862717639992917
13470.0,31537,30,64.2,1.8,11,1372,False,True,False,False,False,False,False,False,9.508294505698569
13490.0,12867,145,52.3,1.0,6,1701,False,False,True,True,False,False,False,True,9.509778075438817
27690.0,24915,145,47.9,2.1,8,248,False,True,False,False,True,False,False,False,10.22886272963353
21290.0,4809,145,42.2,1.5,6,384,False,False,True,True,False,False,False,True,9.966039727193092
7640.0,21882,145,64.2,1.0,8,447,False,False,True,True,False,False,False,True,8.941283763647567
15399.0,18097,145,68.9,2.0,8,420,True,False,False,True,False,False,False,False,9.642122788401721
22991.0,30422,200,48.7,2.0,11,260,True,False,False,False,False,False,False,False,10.042901608318806
17498.0,21225,125,51.4,1.4,8,750,False,False,False,True,False,False,False,True,9.769899015421748
25490.0,1000,145,42.8,1.5,5,135,False,False,True,False,False,False,False,True,10.14608072767165
18995.0,24059,160,52.3,2.0,9,457,False,False,False,False,True,False,False,False,9.851983709669012
9990.0,30069,20,58.9,1.0,8,1701,False,False,True,True,False,False,False,True,9.209439966733019
19691.0,5185,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True,9.887967740878091
9499.0,47140,0,74.3,1.6,10,2532,False,False,True,True,False,False,False,False,9.159047077588632
42498.0,10,145,34.5,3.0,6,182,False,False,True,False,True,False,False,False,10.657235825223923
10290.0,3969,145,55.4,1.0,6,447,False,False,True,True,False,False,False,True,9.239025005836092
20298.0,23411,160,52.3,3.0,9,1045,False,True,False,False,True,False,False,False,9.918326902732767
15490.0,31141,30,64.2,2.0,10,1028,True,False,False,False,False,False,False,False,9.648014489106362
5799.25,114000,195,48.7,2.0,19,734,False,False,False,True,False,False,False,False,8.66565629905386
21394.0,9573,145,45.6,1.3,6,313,False,True,False,False,False,False,False,True,9.970912528850917
25000.0,13947,145,57.6,2.0,8,917,False,False,True,False,False,False,False,False,10.12667110305036
11499.0,29098,20,70.6,1.6,10,1009,False,False,False,False,False,False,False,False,9.350102314351341
21699.0,13637,145,46.3,2.0,6,384,False,False,True,True,False,False,False,False,9.98506753952855
11799.0,43578,30,58.9,1.4,10,709,False,False,False,True,False,False,False,True,9.375854810453756
17500.0,21786,145,60.1,2.0,8,2532,False,False,True,True,False,False,False,False,9.770013301136158
21000.0,68594,125,56.5,2.1,9,497,False,True,False,False,False,False,False,False,9.952325334619427
16490.0,2231,145,45.6,1.0,5,1701,False,False,True,False,True,False,False,True,9.71057005652877
10000.0,27516,20,60.1,1.2,9,1701,False,False,True,True,False,False,False,True,9.210440366976517
24490.0,2368,150,44.8,1.5,5,2532,False,False,True,False,True,True,False,False,10.106060982105628
22490.0,10,145,47.1,1.6,6,486,False,False,True,False,True,False,False,False,10.020870508171171
13950.0,18258,20,60.1,1.4,11,1009,False,False,False,False,False,False,False,True,9.543306469268108
26499.0,13304,145,72.4,2.0,6,1045,False,True,False,False,True,False,False,False,10.184900011974314
15990.0,38000,160,51.4,3.0,10,569,True,False,False,False,False,False,False,False,9.679781342959442
28000.0,1662,145,65.7,2.0,6,569,True,False,False,False,False,False,False,False,10.239995502805316
19999.0,313,150,39.8,1.5,6,668,True,False,False,True,False,False,False,True,9.903487552536127
16700.0,36164,125,60.1,2.0,8,569,True,False,False,False,False,False,False,False,9.723223876851618
20250.0,20587,200,40.4,2.0,9,1009,False,False,False,True,False,False,False,True,9.915959454031448
17400.0,61852,200,49.6,3.0,9,1323,True,False,False,False,False,False,False,False,9.76428295481558
11900.0,38000,30,64.2,2.0,10,1009,False,False,False,False,True,False,False,False,9.38437770918244
24490.0,7542,145,67.3,2.0,6,1045,False,True,False,False,True,False,False,False,10.106060982105628
18990.0,17423,145,67.3,1.5,7,1372,False,True,False,False,True,False,False,False,9.851720461714246
15490.0,50000,145,54.3,2.0,10,457,False,False,False,False,False,False,False,False,9.648014489106362
25980.0,14,145,46.3,2.0,5,534,True,False,False,True,False,False,False,True,10.165120780630861
28950.0,11986,145,36.7,3.0,7,734,False,False,False,False,True,False,False,True,10.273360024718905
17000.0,10634,150,49.6,1.6,8,1372,False,True,False,True,False,False,False,True,9.741027444837728
14995.0,48955,165,49.6,2.0,9,917,False,False,True,False,True,False,False,False,9.615538777855802
19000.0,11962,145,40.4,1.5,6,486,False,False,True,False,False,False,False,True,9.852246888342531
31940.0,4238,145,30.4,2.0,6,289,True,False,False,False,True,False,False,True,10.371645729982715
37145.0,5000,145,32.5,2.0,5,384,False,False,True,False,True,False,False,True,10.522611372747287
33950.0,12,145,53.3,3.0,6,569,True,False,False,False,False,False,False,False,10.432673587634051
32490.0,5134,140,156.9,2.0,6,569,True,False,False,False,False,True,False,False,10.38871840689063
20490.0,32749,200,40.4,2.0,9,2532,False,False,True,False,True,False,False,True,9.927741044336832
18000.0,26809,150,67.3,2.0,8,486,False,False,True,False,False,False,False,False,9.798182590890704
19499.0,10391,145,68.9,1.5,6,1372,False,True,False,False,True,False,False,False,9.878169744551839
43599.0,3664,145,32.1,3.0,6,1045,False,True,False,False,True,False,False,True,10.682812429337126
15700.0,19479,145,49.6,1.6,7,1372,False,True,False,True,False,False,False,True,9.661479683575521
14250.0,28584,20,68.9,1.5,8,1372,False,True,False,True,False,False,False,False,9.564582358673212
20990.0,3194,145,39.8,2.0,6,1701,False,False,True,False,True,False,False,True,9.951849053414007
24785.0,2924,145,48.7,2.0,6,534,True,False,False,False,True,False,False,True,10.118034256624819
10815.0,5000,145,54.3,1.0,5,447,False,False,True,True,False,False,False,True,9.288781798282745
9490.0,60000,30,62.8,2.0,12,1323,True,False,False,False,False,False,False,False,9.158099260130491
19980.0,14568,145,46.3,1.5,6,1966,False,True,False,False,True,False,False,True,9.902537101000133
19349.0,33608,20,67.3,2.1,9,1966,False,True,False,False,False,False,False,False,9.870447698457928
14000.0,47098,145,70.6,1.6,8,1009,False,False,False,False,False,False,False,False,9.546884034617925
53905.85000000006,3437,150,30.1,2.5,6,190,False,False,False,False,True,False,False,True,10.895012836020712
15500.0,8604,145,37.2,1.5,7,1028,True,False,False,False,False,False,False,True,9.648659816955295
21995.0,9468,145,53.3,1.5,7,384,False,False,True,True,False,False,False,True,9.998615897627705
12889.0,13016,145,48.7,1.0,6,1701,False,False,True,True,False,False,True,False,9.464207095933233
36999.0,4494,145,48.7,3.0,6,289,True,False,False,False,True,False,False,False,10.51867319162636
27990.0,10,145,42.8,2.0,6,750,False,False,False,True,False,False,False,False,10.239638308916676
16500.0,56215,20,67.3,2.1,9,293,False,True,False,False,True,False,False,False,9.711176264112805
20990.0,70523,200,39.8,2.0,11,293,False,True,False,False,True,False,False,True,9.951849053414007
12000.0,19169,125,37.2,1.4,9,133,False,False,True,True,False,False,False,True,9.392745258631441
10000.0,6803,145,68.9,1.0,7,447,False,False,True,False,True,False,False,True,9.210440366976517
7890.0,61617,20,70.6,1.6,11,135,False,False,True,False,True,False,False,False,8.973478148521036
45599.0,10497,145,45.6,3.0,6,1045,False,True,False,False,True,False,False,False,10.727662995502477
16991.0,41603,30,64.2,2.1,8,1966,False,True,False,False,True,False,False,False,9.740497924041666
23790.0,25800,150,58.9,2.0,7,917,False,False,True,True,False,False,False,False,10.077062636881843
14600.0,17819,165,49.6,2.0,10,917,False,False,True,False,False,False,False,False,9.588845298501564
14889.0,6000,145,52.3,1.0,6,1701,False,False,True,True,False,False,False,True,9.608445125678054
22680.0,9820,145,45.6,2.0,6,534,True,False,False,False,False,False,False,True,10.029282848580436
11385.0,46417,30,62.8,2.0,12,1323,True,False,False,True,False,False,False,False,9.340139809511028
27500.0,2153,145,39.8,2.0,6,917,False,False,True,False,True,False,False,False,10.221977646629885
9020.0,28041,0,74.3,1.6,9,2532,False,False,True,True,False,False,False,False,9.107310471656639
23842.0,10295,145,67.3,2.1,6,461,False,True,False,False,True,False,False,False,10.079245952188407
13881.0,25283,150,47.9,2.0,10,668,True,False,False,True,False,False,False,True,9.53834831589953
16311.0,57206,20,68.9,2.1,8,1372,False,True,False,False,True,False,False,False,9.699656312254291
27999.0,27804,260,42.8,3.0,9,248,False,True,False,False,False,False,False,False,10.239959789157341
24490.0,1677,145,55.4,2.0,6,313,False,True,False,False,False,False,False,False,10.106060982105628
46000.0,6606,145,36.2,3.0,6,382,False,False,False,False,False,False,False,False,10.736418414365376
20000.0,23501,145,46.3,2.0,7,1323,True,False,False,False,True,False,False,True,9.90353755128617
46990.0,14573,145,32.8,3.0,6,217,False,False,False,False,False,False,False,False,10.757711372994065
15399.0,14174,145,65.7,2.1,8,1372,False,True,False,True,False,False,False,False,9.642122788401721
33888.0,999,145,50.4,2.0,6,1323,True,False,False,False,False,False,False,False,10.43084575693648
23990.0,2875,145,53.3,1.3,6,1372,False,True,False,False,False,False,False,True,10.085434038999999
18495.0,2600,145,55.4,1.6,6,135,False,False,True,True,False,False,False,False,9.825309771472105
29401.0,18147,145,57.7,2.0,7,1045,False,True,False,False,True,False,False,False,10.288817978223912
24444.0,4432,145,43.5,1.5,5,442,False,False,False,True,False,False,False,True,10.104180975012746
12995.0,24546,30,56.5,1.4,8,709,False,False,False,True,False,False,False,True,9.472396896788991
11495.0,19560,0,65.7,1.0,8,1701,False,False,True,True,False,False,False,True,9.34975442775886
20000.0,17892,145,60.1,2.0,7,1323,True,False,False,False,True,False,False,False,9.90353755128617
19995.0,13000,125,58.9,2.1,9,1045,False,True,False,False,False,False,False,False,9.903287532533462
20799.0,15536,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False,9.94270826568941
41950.0,8,150,33.6,3.0,5,1323,True,False,False,False,True,False,False,True,10.6442575495135
13699.0,44652,20,67.3,2.0,9,382,False,False,False,False,False,False,False,False,9.525151111816216
25799.0,1649,145,44.1,1.5,6,1966,False,True,False,False,False,False,False,True,10.158129770909708
24750.0,4642,145,45.6,2.0,6,534,True,False,False,False,True,False,False,True,10.11662117122102
14480.0,46434,20,74.3,1.5,8,1372,False,True,False,False,False,False,False,False,9.580592724328602
19975.0,5303,145,65.7,2.0,6,1028,True,False,False,True,False,False,False,False,9.902286831959609
19500.0,10412,145,53.3,1.3,7,1372,False,True,False,False,False,False,False,True,9.87822102528824
11295.0,68940,30,64.2,2.0,9,668,True,False,False,True,False,False,False,False,9.332203959733024
18450.0,6000,145,52.3,1.6,6,157,False,False,True,True,False,False,False,False,9.822873848541882
17298.0,6829,145,47.1,1.5,6,2532,False,False,True,True,False,False,False,True,9.758403975346978
25549.0,14923,145,61.4,2.0,6,1966,False,True,False,False,True,False,False,False,10.14839259563185
9298.0,76623,0,83.1,1.6,10,1009,False,False,False,True,False,False,False,False,9.137662146478197
19250.0,14666,145,68.9,1.5,6,1372,False,True,False,False,True,False,False,False,9.865318286418624
27698.0,14999,145,55.4,2.0,6,1966,False,True,False,False,True,False,False,False,10.229151590440738
34900.0,9854,145,53.3,3.0,6,569,True,False,False,False,True,False,False,False,10.460270761075149
10499.0,92083,145,56.5,2.0,12,382,False,False,False,False,False,False,False,False,9.259130536145614
10440.0,50124,30,61.4,2.0,12,457,False,False,False,True,False,False,False,False,9.25349564229011
